# colgem_fitter.py log
# start time: Thu Jan  8 10:16:55 2015
# input file: projects/hivepi/data/SIRTree.n1000.RLRootToTip.timetree.nwk
# annealing settings: tol0=0.020000, mintol=0.010000, decay=0.002500
# MCMC settings: {"phi": {"log": "false", "weight": 1.0, "min": 0.05, "max": 1.0, "initial": 0.2, "prior": "", "sigma": 0.1}, "N": {"log": "true", "weight": 2.0, "min": 200.0, "max": 100000.0, "initial": 2000.0, "prior": "norm(loc=8000, scale=3000)", "sigma": 0.2}, "p": {"log": "false", "weight": 0.0, "min": 0.0, "max": 1.0, "initial": 1.0, "prior": "lognorm(1)", "sigma": 0.0}, "beta": {"log": "true", "weight": 2.0, "min": 0.0, "max": 0.01, "initial": 0.002, "prior": "lognorm(0.5)", "sigma": 0.2}, "gamma": {"log": "false", "weight": 1.0, "min": 0.01, "max": 1.0, "initial": 0.2, "prior": "", "sigma": 0.1}, "t_end": {"log": "false", "weight": 1.0, "min": 13.822800531019794, "max": 15.205080584121776, "initial": 13.822800531019794, "prior": "uniform(loc=520, scale=2600)", "sigma": 0.5}}
# kernel settings: decay=0.350000 normalize=mean tau=0.500000 
state	score	N	beta	gamma	p	phi	t_end
518	0.937827443908	3497.1476435	0.00066360234483	0.328662037907	1.0	0.619664645848	14.635408566
519	0.93182187016	3023.05473864	0.000498004817885	0.243414119971	1.0	0.577814567606	14.685881575
520	0.93182187016	3023.05473864	0.000498004817885	0.243414119971	1.0	0.577814567606	14.685881575
521	0.941699472722	3251.24639553	0.00037619511711	0.173141915171	1.0	0.4580435965	14.9218586088
522	0.941699472722	3251.24639553	0.00037619511711	0.173141915171	1.0	0.4580435965	14.9218586088
523	0.941699472722	3251.24639553	0.00037619511711	0.173141915171	1.0	0.4580435965	14.9218586088
524	0.941836371454	1936.85527481	0.000425689933259	0.160155408684	1.0	0.285238024041	15.0059852674
525	0.941836371454	1936.85527481	0.000425689933259	0.160155408684	1.0	0.285238024041	15.0059852674
526	0.938964736236	1577.61182074	0.000438484838245	0.0789962505488	1.0	0.276520576584	14.4599708399
527	0.938964736236	1577.61182074	0.000438484838245	0.0789962505488	1.0	0.276520576584	14.4599708399
528	0.938964736236	1577.61182074	0.000438484838245	0.0789962505488	1.0	0.276520576584	14.4599708399
529	0.938964736236	1577.61182074	0.000438484838245	0.0789962505488	1.0	0.276520576584	14.4599708399
530	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
531	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
532	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
533	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
534	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
535	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
536	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
537	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
538	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
539	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
540	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
541	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
542	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
543	0.948989904531	1875.17432953	0.000432454670797	0.0233197690392	1.0	0.347281339109	14.3977857492
544	0.945699087154	1861.32031863	0.000508424802164	0.102215469515	1.0	0.338257390525	14.448718127
545	0.945699087154	1861.32031863	0.000508424802164	0.102215469515	1.0	0.338257390525	14.448718127
546	0.94661810742	2060.79038243	0.00051991650069	0.0205704292334	1.0	0.471709720152	15.0238339268
547	0.934146769249	1694.95289237	0.000709614500396	0.071288055343	1.0	0.5251100524	14.1728004007
548	0.932934699779	1537.64934136	0.000647867743167	0.0506193195937	1.0	0.517471228449	14.4333737458
549	0.932934699779	1537.64934136	0.000647867743167	0.0506193195937	1.0	0.517471228449	14.4333737458
550	0.929553027275	1550.65495256	0.0011922700106	0.129405113535	1.0	0.567537815527	14.5727534999
551	0.9267160294	1344.08276898	0.000990650485364	0.108911017863	1.0	0.593365480206	15.1162432159
552	0.932170055247	1400.62234255	0.00114368713802	0.143728370304	1.0	0.573826276641	14.3220472802
553	0.932170055247	1400.62234255	0.00114368713802	0.143728370304	1.0	0.573826276641	14.3220472802
554	0.932170055247	1400.62234255	0.00114368713802	0.143728370304	1.0	0.573826276641	14.3220472802
555	0.932170055247	1400.62234255	0.00114368713802	0.143728370304	1.0	0.573826276641	14.3220472802
556	0.932170055247	1400.62234255	0.00114368713802	0.143728370304	1.0	0.573826276641	14.3220472802
557	0.922839436822	1131.25323586	0.00163494021053	0.105366176548	1.0	0.495491490537	14.8980784519
558	0.914868724673	1135.88363834	0.00170470470357	0.202045891359	1.0	0.387626546159	14.6757869778
559	0.910574085638	905.806560744	0.00168287550394	0.306022941542	1.0	0.418524767906	14.9050614732
560	0.915070083162	786.899778404	0.00202821748089	0.248599912111	1.0	0.406633246633	14.5737160677
561	0.90855754875	1123.44603193	0.0020532659805	0.222175300574	1.0	0.473506415222	14.3180659314
562	0.9027931007	1201.11970952	0.00261057955965	0.275614312195	1.0	0.56254043931	14.2110400771
563	0.915461095218	1194.76960211	0.00262343559853	0.274605596311	1.0	0.738353686675	14.723059984
564	0.915461095218	1194.76960211	0.00262343559853	0.274605596311	1.0	0.738353686675	14.723059984
565	0.922747566131	1292.94429884	0.00225483727713	0.24235744464	1.0	0.781866384323	13.9666402271
566	0.922747566131	1292.94429884	0.00225483727713	0.24235744464	1.0	0.781866384323	13.9666402271
567	0.922747566131	1292.94429884	0.00225483727713	0.24235744464	1.0	0.781866384323	13.9666402271
568	0.922747566131	1292.94429884	0.00225483727713	0.24235744464	1.0	0.781866384323	13.9666402271
569	0.922747566131	1292.94429884	0.00225483727713	0.24235744464	1.0	0.781866384323	13.9666402271
570	0.922765350266	1376.94493805	0.00266912119446	0.356249731674	1.0	0.924748033523	14.1770154276
571	0.922765350266	1376.94493805	0.00266912119446	0.356249731674	1.0	0.924748033523	14.1770154276
572	0.922765350266	1376.94493805	0.00266912119446	0.356249731674	1.0	0.924748033523	14.1770154276
573	0.921756648922	1414.68356719	0.0020570733859	0.285981295367	1.0	0.973122750817	14.2653087369
574	0.91983925829	1298.2754596	0.00172358058521	0.249035630964	1.0	0.919982260294	14.6907264298
575	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
576	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
577	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
578	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
579	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
580	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
581	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
582	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
583	0.929100643748	1594.98266457	0.00184049562278	0.237362172203	1.0	0.93259771212	14.2889629807
584	0.927159450213	1732.10831129	0.00137564816257	0.153845881726	1.0	0.694809102984	14.0524285727
585	0.927597312448	1426.54713377	0.00130627194381	0.165318902973	1.0	0.671945760133	14.3112655359
586	0.927597312448	1426.54713377	0.00130627194381	0.165318902973	1.0	0.671945760133	14.3112655359
587	0.927597312448	1426.54713377	0.00130627194381	0.165318902973	1.0	0.671945760133	14.3112655359
588	0.928103772868	1763.99479367	0.0014162428912	0.268691802303	1.0	0.865769188024	14.3973332688
589	0.928103772868	1763.99479367	0.0014162428912	0.268691802303	1.0	0.865769188024	14.3973332688
590	0.928103772868	1763.99479367	0.0014162428912	0.268691802303	1.0	0.865769188024	14.3973332688
591	0.928994407872	2058.0530472	0.00157645681055	0.194504311368	1.0	0.956943560423	14.1011206858
592	0.928994407872	2058.0530472	0.00157645681055	0.194504311368	1.0	0.956943560423	14.1011206858
593	0.928994407872	2058.0530472	0.00157645681055	0.194504311368	1.0	0.956943560423	14.1011206858
594	0.928994407872	2058.0530472	0.00157645681055	0.194504311368	1.0	0.956943560423	14.1011206858
595	0.931469917661	2328.68350283	0.00130272089469	0.153729315748	1.0	0.940846391489	14.280520112
596	0.931469917661	2328.68350283	0.00130272089469	0.153729315748	1.0	0.940846391489	14.280520112
597	0.931469917661	2328.68350283	0.00130272089469	0.153729315748	1.0	0.940846391489	14.280520112
598	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
599	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
600	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
601	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
602	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
603	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
604	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
605	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
606	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
607	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
608	0.921326520695	2913.45976275	0.00118510942431	0.114342714778	1.0	0.986764841134	14.618545045
609	0.931717238248	2034.50079014	0.0013803154876	0.193645589813	1.0	0.981233234495	14.0515460123
610	0.931717238248	2034.50079014	0.0013803154876	0.193645589813	1.0	0.981233234495	14.0515460123
611	0.931717238248	2034.50079014	0.0013803154876	0.193645589813	1.0	0.981233234495	14.0515460123
612	0.931717238248	2034.50079014	0.0013803154876	0.193645589813	1.0	0.981233234495	14.0515460123
613	0.934786567735	2481.80314412	0.00109545959951	0.148791636871	1.0	0.919670743896	14.8679272729
614	0.934786567735	2481.80314412	0.00109545959951	0.148791636871	1.0	0.919670743896	14.8679272729
615	0.930853309556	2275.89686423	0.00127074713558	0.0788092728644	1.0	0.944232256495	14.5164152252
616	0.933804029283	2543.9204101	0.00128778377809	0.189947970624	1.0	0.976314733835	14.6839549546
617	0.929676722498	2813.03349932	0.0011143458317	0.247841181267	1.0	0.866520586438	15.0933622023
618	0.929676722498	2813.03349932	0.0011143458317	0.247841181267	1.0	0.866520586438	15.0933622023
619	0.933463015561	2590.57292627	0.000952224266233	0.239940527822	1.0	0.873387684468	14.9815452796
620	0.933463015561	2590.57292627	0.000952224266233	0.239940527822	1.0	0.873387684468	14.9815452796
621	0.939841328443	3311.73055016	0.000768849347082	0.222015375241	1.0	0.837448999422	14.2091373446
622	0.93712028523	3735.82383885	0.000819731253812	0.320124620694	1.0	0.865136520236	14.7134487158
623	0.941210681397	2860.59267238	0.000723841771787	0.126821509385	1.0	0.782857424331	14.8114378043
624	0.941210681397	2860.59267238	0.000723841771787	0.126821509385	1.0	0.782857424331	14.8114378043
625	0.941210681397	2860.59267238	0.000723841771787	0.126821509385	1.0	0.782857424331	14.8114378043
626	0.941210681397	2860.59267238	0.000723841771787	0.126821509385	1.0	0.782857424331	14.8114378043
627	0.941725971965	3440.94241725	0.000575680141538	0.0268047152206	1.0	0.840209989925	14.2825816339
628	0.941725971965	3440.94241725	0.000575680141538	0.0268047152206	1.0	0.840209989925	14.2825816339
629	0.941725971965	3440.94241725	0.000575680141538	0.0268047152206	1.0	0.840209989925	14.2825816339
630	0.943201375398	3280.42319393	0.000525054410421	0.0305378721362	1.0	0.635200673737	13.8738459678
631	0.943201375398	3280.42319393	0.000525054410421	0.0305378721362	1.0	0.635200673737	13.8738459678
632	0.943201375398	3280.42319393	0.000525054410421	0.0305378721362	1.0	0.635200673737	13.8738459678
633	0.943854544964	3394.95709992	0.000476185159904	0.177150983525	1.0	0.623337600213	14.188809085
634	0.943854544964	3394.95709992	0.000476185159904	0.177150983525	1.0	0.623337600213	14.188809085
635	0.942992189732	3336.43653428	0.000500968069429	0.193551140967	1.0	0.424509760499	14.3357868008
636	0.942992189732	3336.43653428	0.000500968069429	0.193551140967	1.0	0.424509760499	14.3357868008
637	0.942992189732	3336.43653428	0.000500968069429	0.193551140967	1.0	0.424509760499	14.3357868008
638	0.943495758533	2898.36560096	0.000449131873802	0.138515024573	1.0	0.500294584759	14.0752311496
639	0.943495758533	2898.36560096	0.000449131873802	0.138515024573	1.0	0.500294584759	14.0752311496
640	0.949735450413	3628.32812278	0.000382822248591	0.179808452888	1.0	0.41988187376	14.9899235883
641	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
642	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
643	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
644	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
645	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
646	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
647	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
648	0.943728156911	4258.78069267	0.000408956661477	0.204067915306	1.0	0.53092229439	14.9764530752
649	0.945047447301	3680.70927847	0.000481433689367	0.107108080071	1.0	0.638439846873	14.1459337387
650	0.945047447301	3680.70927847	0.000481433689367	0.107108080071	1.0	0.638439846873	14.1459337387
651	0.945047447301	3680.70927847	0.000481433689367	0.107108080071	1.0	0.638439846873	14.1459337387
652	0.944402736629	4058.66653074	0.00042561693885	0.192959658132	1.0	0.614786808942	14.5693273583
653	0.944402736629	4058.66653074	0.00042561693885	0.192959658132	1.0	0.614786808942	14.5693273583
654	0.936164116723	3328.54343248	0.000525025921549	0.171871381881	1.0	0.440947820667	14.2386270972
655	0.936164116723	3328.54343248	0.000525025921549	0.171871381881	1.0	0.440947820667	14.2386270972
656	0.936164116723	3328.54343248	0.000525025921549	0.171871381881	1.0	0.440947820667	14.2386270972
657	0.936164116723	3328.54343248	0.000525025921549	0.171871381881	1.0	0.440947820667	14.2386270972
658	0.936164116723	3328.54343248	0.000525025921549	0.171871381881	1.0	0.440947820667	14.2386270972
659	0.934053581748	3412.17471786	0.000281417305924	0.17928214193	1.0	0.452640088288	14.8637848337
660	0.942487988067	3326.38548583	0.000313896732699	0.113620149231	1.0	0.44247584982	14.6074428184
661	0.952400025205	2600.09209453	0.000430010408225	0.0608669999435	1.0	0.380684952884	14.7373364381
662	0.952400025205	2600.09209453	0.000430010408225	0.0608669999435	1.0	0.380684952884	14.7373364381
663	0.948622788243	2491.12124785	0.000432950628625	0.121567938652	1.0	0.260909839375	15.1265148097
664	0.948622788243	2491.12124785	0.000432950628625	0.121567938652	1.0	0.260909839375	15.1265148097
665	0.951749417712	3890.42241082	0.000271324437792	0.134131135756	1.0	0.373970218393	14.7106414404
666	0.951749417712	3890.42241082	0.000271324437792	0.134131135756	1.0	0.373970218393	14.7106414404
667	0.951749417712	3890.42241082	0.000271324437792	0.134131135756	1.0	0.373970218393	14.7106414404
668	0.951749417712	3890.42241082	0.000271324437792	0.134131135756	1.0	0.373970218393	14.7106414404
669	0.951363768354	4283.15884271	0.000303115256925	0.12193712418	1.0	0.492533111547	14.9847511362
670	0.949037929981	4992.83383715	0.000295529292124	0.145935406445	1.0	0.602015382977	14.8338532369
671	0.949037929981	4992.83383715	0.000295529292124	0.145935406445	1.0	0.602015382977	14.8338532369
672	0.949037929981	4992.83383715	0.000295529292124	0.145935406445	1.0	0.602015382977	14.8338532369
673	0.949037929981	4992.83383715	0.000295529292124	0.145935406445	1.0	0.602015382977	14.8338532369
674	0.949037929981	4992.83383715	0.000295529292124	0.145935406445	1.0	0.602015382977	14.8338532369
675	0.949037929981	4992.83383715	0.000295529292124	0.145935406445	1.0	0.602015382977	14.8338532369
676	0.950766203943	4842.71606773	0.000311337745679	0.119020166132	1.0	0.471471621201	13.8558293082
677	0.950766203943	4842.71606773	0.000311337745679	0.119020166132	1.0	0.471471621201	13.8558293082
678	0.950766203943	4842.71606773	0.000311337745679	0.119020166132	1.0	0.471471621201	13.8558293082
679	0.950766203943	4842.71606773	0.000311337745679	0.119020166132	1.0	0.471471621201	13.8558293082
680	0.950766203943	4842.71606773	0.000311337745679	0.119020166132	1.0	0.471471621201	13.8558293082
681	0.951269094993	4483.26419819	0.000322478875368	0.145320919588	1.0	0.50838823342	14.7894596937
682	0.945728305106	4306.99869908	0.000295722341397	0.063564672018	1.0	0.607104611745	14.5504277482
683	0.940285115224	3871.16134907	0.000471136698887	0.0111639071365	1.0	0.688158440434	14.2083584528
684	0.940285115224	3871.16134907	0.000471136698887	0.0111639071365	1.0	0.688158440434	14.2083584528
685	0.938655189754	3379.46695716	0.000556637216606	0.100689836058	1.0	0.624188434178	13.9497189383
686	0.938655189754	3379.46695716	0.000556637216606	0.100689836058	1.0	0.624188434178	13.9497189383
687	0.938655189754	3379.46695716	0.000556637216606	0.100689836058	1.0	0.624188434178	13.9497189383
688	0.938655189754	3379.46695716	0.000556637216606	0.100689836058	1.0	0.624188434178	13.9497189383
689	0.938655189754	3379.46695716	0.000556637216606	0.100689836058	1.0	0.624188434178	13.9497189383
690	0.947214980064	3058.34399781	0.000394015542277	0.12152685254	1.0	0.456566213609	14.0561882885
691	0.947214980064	3058.34399781	0.000394015542277	0.12152685254	1.0	0.456566213609	14.0561882885
692	0.947214980064	3058.34399781	0.000394015542277	0.12152685254	1.0	0.456566213609	14.0561882885
693	0.94497037437	3142.30233928	0.000488742553356	0.106695365409	1.0	0.474141437219	14.437127135
694	0.949460415567	2798.41304457	0.000463197900732	0.0613453841593	1.0	0.492709634241	14.5368533921
695	0.949460415567	2798.41304457	0.000463197900732	0.0613453841593	1.0	0.492709634241	14.5368533921
696	0.947586333262	2817.40941953	0.000422721621155	0.0846855406359	1.0	0.474896039063	15.0325990889
697	0.946629340994	2435.23232877	0.000481209759266	0.022439273849	1.0	0.368885534351	15.1460419747
698	0.946629340994	2435.23232877	0.000481209759266	0.022439273849	1.0	0.368885534351	15.1460419747
699	0.946629340994	2435.23232877	0.000481209759266	0.022439273849	1.0	0.368885534351	15.1460419747
700	0.948078067141	1908.76062034	0.000343827550687	0.0614141319198	1.0	0.177283754768	15.1125066298
701	0.938346333913	2849.27137876	0.000376304072014	0.151268973949	1.0	0.157920971773	14.7028150156
702	0.941117254587	2542.92331397	0.000306185321578	0.183878789801	1.0	0.21174539576	14.756524905
703	0.948209534072	2845.08102407	0.000381886120347	0.0864277649887	1.0	0.253043919193	15.0677261184
704	0.948209534072	2845.08102407	0.000381886120347	0.0864277649887	1.0	0.253043919193	15.0677261184
705	0.948209534072	2845.08102407	0.000381886120347	0.0864277649887	1.0	0.253043919193	15.0677261184
706	0.948209534072	2845.08102407	0.000381886120347	0.0864277649887	1.0	0.253043919193	15.0677261184
707	0.955434724266	2909.23541159	0.000322424932909	0.0518982962028	1.0	0.31595959517	14.7490985817
708	0.948928941283	2377.93897493	0.000285248713398	0.0161471613685	1.0	0.320434289232	14.2112912774
709	0.948928941283	2377.93897493	0.000285248713398	0.0161471613685	1.0	0.320434289232	14.2112912774
710	0.948928941283	2377.93897493	0.000285248713398	0.0161471613685	1.0	0.320434289232	14.2112912774
711	0.948928941283	2377.93897493	0.000285248713398	0.0161471613685	1.0	0.320434289232	14.2112912774
712	0.948928941283	2377.93897493	0.000285248713398	0.0161471613685	1.0	0.320434289232	14.2112912774
713	0.94888228884	3007.75335545	0.000386102880319	0.210055910257	1.0	0.287510622363	14.1941703772
714	0.94888228884	3007.75335545	0.000386102880319	0.210055910257	1.0	0.287510622363	14.1941703772
715	0.94888228884	3007.75335545	0.000386102880319	0.210055910257	1.0	0.287510622363	14.1941703772
716	0.94888228884	3007.75335545	0.000386102880319	0.210055910257	1.0	0.287510622363	14.1941703772
717	0.94888228884	3007.75335545	0.000386102880319	0.210055910257	1.0	0.287510622363	14.1941703772
718	0.94888228884	3007.75335545	0.000386102880319	0.210055910257	1.0	0.287510622363	14.1941703772
719	0.952494306877	2980.20113933	0.000344390945518	0.111226834479	1.0	0.305451570812	15.0942717756
720	0.952494306877	2980.20113933	0.000344390945518	0.111226834479	1.0	0.305451570812	15.0942717756
721	0.952494306877	2980.20113933	0.000344390945518	0.111226834479	1.0	0.305451570812	15.0942717756
722	0.948503175761	2996.2765551	0.000399856715071	0.0908129138696	1.0	0.462656091344	14.9258628049
723	0.93835044231	2560.2214394	0.000370523403471	0.125406257387	1.0	0.437297838865	14.2846932719
724	0.93835044231	2560.2214394	0.000370523403471	0.125406257387	1.0	0.437297838865	14.2846932719
725	0.93835044231	2560.2214394	0.000370523403471	0.125406257387	1.0	0.437297838865	14.2846932719
726	0.946274891946	2190.81272135	0.000518792789099	0.0706878552277	1.0	0.448700387181	14.8481648963
727	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
728	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
729	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
730	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
731	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
732	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
733	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
734	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
735	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
736	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
737	0.944488860084	2194.10154527	0.000423670248632	0.130591587045	1.0	0.295918967528	14.9004365962
738	0.949406952222	3036.46923373	0.000423484752291	0.159738281674	1.0	0.36163409887	14.5229874944
739	0.949406952222	3036.46923373	0.000423484752291	0.159738281674	1.0	0.36163409887	14.5229874944
740	0.949406952222	3036.46923373	0.000423484752291	0.159738281674	1.0	0.36163409887	14.5229874944
741	0.947171396706	4112.96884657	0.000366756268856	0.05324786214	1.0	0.528457166313	14.7576440775
742	0.947171396706	4112.96884657	0.000366756268856	0.05324786214	1.0	0.528457166313	14.7576440775
743	0.947171396706	4112.96884657	0.000366756268856	0.05324786214	1.0	0.528457166313	14.7576440775
744	0.948289070251	4078.28508597	0.000324576270073	0.0221283717436	1.0	0.691590330873	14.941269334
745	0.948289070251	4078.28508597	0.000324576270073	0.0221283717436	1.0	0.691590330873	14.941269334
746	0.948289070251	4078.28508597	0.000324576270073	0.0221283717436	1.0	0.691590330873	14.941269334
747	0.944163300772	4540.64122336	0.000307930765283	0.0719538717318	1.0	0.719242447447	15.1348029476
748	0.938678900802	3419.57373005	0.000298805255106	0.0798713345152	1.0	0.524051956745	14.246563473
749	0.942157547504	3496.06461371	0.000325922627374	0.0592929490699	1.0	0.597424440571	14.4140400344
750	0.942157547504	3496.06461371	0.000325922627374	0.0592929490699	1.0	0.597424440571	14.4140400344
751	0.937948541474	4177.4218296	0.000326966835402	0.0773374920397	1.0	0.72605467995	14.4356869459
752	0.942436195516	4096.90157276	0.000365533765072	0.187599675799	1.0	0.623752702989	14.2029058521
753	0.942436195516	4096.90157276	0.000365533765072	0.187599675799	1.0	0.623752702989	14.2029058521
754	0.940615397501	4446.45887054	0.000381733438914	0.331629014878	1.0	0.555763433464	14.5622344824
755	0.940615397501	4446.45887054	0.000381733438914	0.331629014878	1.0	0.555763433464	14.5622344824
756	0.942638987863	4096.26449986	0.000361924874618	0.171531152042	1.0	0.608552384202	14.6106722932
757	0.942638987863	4096.26449986	0.000361924874618	0.171531152042	1.0	0.608552384202	14.6106722932
758	0.942638987863	4096.26449986	0.000361924874618	0.171531152042	1.0	0.608552384202	14.6106722932
759	0.942638987863	4096.26449986	0.000361924874618	0.171531152042	1.0	0.608552384202	14.6106722932
760	0.942294115445	4418.48469007	0.00038035590962	0.0791764614765	1.0	0.595796131025	14.9287153148
761	0.942294115445	4418.48469007	0.00038035590962	0.0791764614765	1.0	0.595796131025	14.9287153148
762	0.949084038477	4927.96172719	0.000266114289196	0.143428207698	1.0	0.338349919738	14.8098553278
763	0.94465567045	4557.09366417	0.000347146609191	0.243539100076	1.0	0.435091270935	14.9138386428
764	0.94465567045	4557.09366417	0.000347146609191	0.243539100076	1.0	0.435091270935	14.9138386428
765	0.938925729208	5042.26056379	0.000395000164192	0.409139966727	1.0	0.420601935841	14.9793432663
766	0.938925729208	5042.26056379	0.000395000164192	0.409139966727	1.0	0.420601935841	14.9793432663
767	0.938925729208	5042.26056379	0.000395000164192	0.409139966727	1.0	0.420601935841	14.9793432663
768	0.938925729208	5042.26056379	0.000395000164192	0.409139966727	1.0	0.420601935841	14.9793432663
769	0.940070180319	5073.15394116	0.000344246499313	0.399648058244	1.0	0.54243852935	14.8350343356
770	0.940070180319	5073.15394116	0.000344246499313	0.399648058244	1.0	0.54243852935	14.8350343356
771	0.940070180319	5073.15394116	0.000344246499313	0.399648058244	1.0	0.54243852935	14.8350343356
772	0.943957234058	6075.17144468	0.000317470491189	0.244014744446	1.0	0.591303651849	14.7550820639
773	0.943957234058	6075.17144468	0.000317470491189	0.244014744446	1.0	0.591303651849	14.7550820639
774	0.943957234058	6075.17144468	0.000317470491189	0.244014744446	1.0	0.591303651849	14.7550820639
775	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
776	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
777	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
778	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
779	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
780	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
781	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
782	0.941102100555	6223.16872409	0.000374271759472	0.277925174968	1.0	0.74129365293	14.5184216942
783	0.94557123041	5753.14636547	0.000344972627298	0.264914774183	1.0	0.653752543272	15.10154458
784	0.94557123041	5753.14636547	0.000344972627298	0.264914774183	1.0	0.653752543272	15.10154458
785	0.947470384206	7625.28191031	0.000250715778924	0.315265423395	1.0	0.570260203123	14.9848057872
786	0.947470384206	7625.28191031	0.000250715778924	0.315265423395	1.0	0.570260203123	14.9848057872
787	0.947470384206	7625.28191031	0.000250715778924	0.315265423395	1.0	0.570260203123	14.9848057872
788	0.940469378184	6186.82292299	0.000235538715284	0.258002815379	1.0	0.644279398405	15.0975835509
789	0.940469378184	6186.82292299	0.000235538715284	0.258002815379	1.0	0.644279398405	15.0975835509
